year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,11,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1888,232,185,15,8,1,23,1,2,23412,17983,1739,1215,26,
2021,11,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",285,32,20,1,0,0,11,1,0,1410,767,24,0,0,
2021,11,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",315,36,27,4,0,0,5,0,1,4340,3753,364,0,0,
2021,11,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",60,9,6,3,0,0,0,0,0,330,209,121,0,0,
2021,11,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",128,22,14,2,0,0,6,2,0,1540,704,101,0,0,
2021,11,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",50,8,5,3,0,0,0,0,0,1329,308,1021,0,0,
2021,11,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",36,1,1,0,0,0,0,0,0,20,20,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",93,12,5,2,0,0,5,1,0,647,177,77,0,0,
2021,11,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",56,5,5,0,0,0,0,0,0,136,136,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",65,5,3,0,0,0,2,0,0,395,252,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",88,5,5,0,0,0,0,4,2,117,117,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,JST,"Johnstown, PA: John Murtha Johnstown-Cambria County",58,7,5,0,0,0,2,1,0,1920,1737,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",30,3,3,0,0,0,0,0,0,145,145,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",51,3,3,0,0,0,0,0,1,707,707,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",207,36,20,8,4,0,4,0,0,3018,2063,542,305,0,
2021,11,OO,SkyWest Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",2,1,0,0,0,0,1,0,0,106,0,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4124,552,351,61,10,2,128,25,5,45732,28626,5449,691,279,
2021,11,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",64,7,7,0,0,0,0,0,0,1089,1089,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",51,5,5,0,0,0,0,0,1,191,191,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",51,1,1,0,0,0,0,0,0,87,87,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",26,5,3,0,0,0,2,0,0,954,771,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",12,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",56,5,1,1,0,0,3,0,0,251,20,108,0,0,
2021,11,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",195,29,22,0,3,0,4,3,0,1249,855,0,194,0,
2021,11,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",119,11,11,0,0,0,0,0,1,611,611,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",36,8,7,0,0,0,1,0,1,317,262,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",62,7,6,1,0,0,0,1,1,494,468,26,0,0,
2021,11,OO,SkyWest Airlines Inc.,LRD,"Laredo, TX: Laredo International",3,2,0,0,0,0,2,0,0,275,0,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,LSE,"La Crosse, WI: La Crosse Regional",90,8,6,1,0,1,0,0,0,657,311,326,0,20,
2021,11,OO,SkyWest Airlines Inc.,LWB,"Lewisburg, WV: Greenbrier Valley",51,4,2,0,0,0,2,0,0,557,218,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",91,1,1,0,0,0,0,1,2,21,21,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",209,24,20,1,0,0,3,0,1,1747,847,37,0,0,
2021,11,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",29,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",268,26,18,2,0,0,6,0,0,1332,785,71,0,0,
2021,11,OO,SkyWest Airlines Inc.,MCW,"Mason City, IA: Mason City Municipal",51,5,4,0,0,0,1,0,2,931,876,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",111,19,13,1,0,0,5,0,0,1639,1296,17,0,0,
2021,11,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",51,4,4,0,0,0,0,0,0,1002,1002,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",426,57,39,9,0,0,9,0,0,3615,1891,1094,0,0,
2021,11,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",27,1,1,0,0,0,0,0,0,868,868,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",390,64,37,8,1,0,18,0,0,4006,2433,423,20,0,
2021,11,OO,SkyWest Airlines Inc.,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",61,6,3,0,0,0,3,0,0,220,128,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",13,1,1,0,0,0,0,0,0,17,17,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",289,41,27,1,0,0,13,1,0,2096,1160,21,0,0,
2021,11,OO,SkyWest Airlines Inc.,MKG,"Muskegon, MI: Muskegon County",51,6,6,0,0,0,0,1,0,242,242,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad City International",59,5,5,0,0,0,0,0,0,176,176,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",12,2,2,0,0,0,0,0,0,102,102,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",170,27,23,4,0,0,0,0,0,2602,1974,628,0,0,
2021,11,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Sawyer International",77,13,12,1,0,0,0,0,0,1022,958,64,0,0,
2021,11,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",173,21,15,1,0,0,5,3,0,1247,727,31,0,0,
2021,11,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",304,58,39,5,0,0,14,0,0,4624,3112,261,0,0,
2021,11,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula International",117,11,11,0,0,0,0,0,0,1568,1568,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2946,307,223,78,0,2,4,3,1,29403,21095,7500,0,37,
2021,11,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",33,6,6,0,0,0,0,1,0,163,163,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",87,10,6,0,0,0,4,0,0,814,471,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",1,1,0,0,0,0,1,0,0,71,0,0,0,0,
2021,11,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",188,34,18,12,2,0,2,0,1,2083,999,907,136,0,
